claimed_map,query_map,recovered_logo_nc,accept_at_nominal_0_90
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-BOUP,0.9824673863503894,1
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-BRGA,0.6931201803551708,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-BRGL,0.6940833383003291,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-BRGP,0.9952317823890993,1
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-CPTL,0.684626060497877,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-HFCA,0.727852366675554,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-HFCL,0.6961287100802974,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-HFCP,0.988888888888889,1
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-HYDA,0.24264893297292114,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-HYDL,0.7117220806976278,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-HYDP,0.9968253968253971,1
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-LFCL,0.7301431227862722,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-LFCP,1.0000000000000002,1
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-LRDL,0.6856803923160636,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-LRRL,0.5918585100823281,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-RESA,0.7176962871405462,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-RESP,0.9968253968253971,1
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-RFCA,0.7579973887869718,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-RFCP,0.9936356121857463,1
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-TERL,0.36461657749479126,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-TERP,0.9936356121857463,1
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-VEGA,0.43373512603284853,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.7385961559497594,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.7392948453502024,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.9952317823890993,1
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.7553306885701637,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,1.0000000000000002,1
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7539510879873306,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.9824673863503894,1
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7434145850079609,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.5545626047072437,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7370576424228761,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7457995248167776,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.9856928196185967,1
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7502155823270249,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.9984126984126986,1
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.6874817557034204,0
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.6760755333237388,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-AANP,0.5552332206994344,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-AGNP,0.5527736930791558,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-BOUA,0.7553180795099294,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-BOUL,0.8129269714127222,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-BOUP,0.5617182512195953,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-BRGA,0.7822999824446062,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-BRGL,0.8202967766482662,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-BRGP,0.5552332206994344,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-CPTL,0.7703344873433148,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-HFCA,0.7317254940339476,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-HFCL,0.7800871538350832,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-HFCP,0.5438291349387164,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-HYDA,0.7192329371089269,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-HYDL,0.8226956798020904,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-HYDP,0.5527736930791558,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-LFCL,0.8285826026750164,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-LFCP,0.5545626047072437,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-LRDL,0.8379144807799166,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-LRRL,0.8090976114040814,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-RESA,0.7464718458230681,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-RESP,0.5527736930791558,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-RFCA,0.7346230863655591,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-RFCP,0.557018536521619,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-TERL,0.8089554171863083,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-TERP,0.557018536521619,0
tianjin-latest-free.shp-gis_osm_railways_free_1,H51-VEGA,0.8482761156728703,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.7862353971764706,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.7820569686724521,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.5552332206994344,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.7764322089461309,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.5545626047072437,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7817647606175242,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.5617182512195953,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7778174593052023,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.5545626047072437,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7948801937568059,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7831545657335433,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.5402513116825407,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7761338717309486,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.5527736930791558,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8106097227429264,0
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8352112634964165,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-AANP,0.7331652281832288,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-AGNP,0.7314601927688493,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-BOUA,0.5345224838248488,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-BOUL,0.8157843685231234,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-BOUP,0.736575299011988,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-BRGA,0.8169824462375661,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-BRGL,0.8707970153605898,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-BRGP,0.7331652281832288,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-CPTL,0.8188812505260176,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-HFCA,0.8257303305182603,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-HFCL,0.8389420158065525,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-HFCP,0.7208463875698177,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-HYDA,0.501673746033894,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-HYDL,0.9037645834970758,1
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-HYDP,0.7314601927688493,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-LFCL,0.9350450416235495,1
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-LFCP,0.7310953883409524,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-LRDL,0.887227147725884,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-LRRL,0.7785586358025426,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-RESA,0.8193693049160804,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-RESP,0.7314601927688493,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-RFCA,0.8425270629789005,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-RFCP,0.7348702635976084,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-TERL,0.5951197106103474,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-TERP,0.7348702635976084,0
tianjin-latest-free.shp-gis_osm_roads_free_1,H51-VEGA,0.6459751934999393,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.867510988887531,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.8676796092013668,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.7331652281832288,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.8740830418336487,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.7310953883409524,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.875274150349356,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.736575299011988,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.865530955897268,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.7310953883409524,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.7916519706997784,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.8721254774660091,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.7166533364906047,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.8719712290272829,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7293872215457633,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8342069784457479,0
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8806550947797663,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-AANP,0.7474825474418508,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-AGNP,0.7457837234703921,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-BOUA,0.5806824590312687,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-BOUL,0.7756638258088715,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-BOUP,0.7525790193562271,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-BRGA,0.8112611374549092,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-BRGL,0.8280786712108251,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-BRGP,0.7474825474418508,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-CPTL,0.7876518475995673,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-HFCA,0.7937794500015896,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-HFCL,0.7896052960033408,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-HFCP,0.737928055521709,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-HYDA,0.5437090580499706,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-HYDL,0.8377196442045202,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-HYDP,0.7457837234703921,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-LFCL,0.8721547122562577,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-LFCP,0.7471434032199507,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-LRDL,0.829490571078739,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-LRRL,0.7274740040036038,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-RESA,0.8062636355814704,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-RESP,0.7457837234703921,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-RFCA,0.8443029027051451,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-RFCP,0.7474825474418508,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-TERL,0.6588564645796603,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-TERP,0.7474825474418508,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,H51-VEGA,0.7071250808146918,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.9936317884680076,1
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.9761904761904764,1
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.7474825474418508,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.9873015873015875,1
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.7471434032199507,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.9936507936507938,1
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.7525790193562271,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.9872406016327392,1
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.7471434032199507,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.7860952746533838,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8741283401505197,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.7352299548770357,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.9920521281322651,1
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7468055114982657,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8958747486188705,0
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8132915520820604,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-AANP,0.9808966940808007,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-AGNP,0.9824890588439189,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-BOUA,0.29898663920492063,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-BOUL,0.6451659406403427,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-BOUP,0.9679257216740593,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-BRGA,0.6779372875487569,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-BRGL,0.677364634354306,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-BRGP,0.9808966940808007,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-CPTL,0.6739607919706161,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-HFCA,0.7172995424091478,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-HFCL,0.6798503844852782,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-HFCP,0.9968216095175163,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-HYDA,0.2542966899450852,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-HYDL,0.6952548756211598,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-HYDP,0.9824890588439189,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-LFCL,0.7131049793830508,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-LFCP,0.9856737883701553,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-LRDL,0.668373882436804,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-LRRL,0.5808414100481677,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-RESA,0.7071810532083045,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-RESP,0.9824890588439189,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-RFCA,0.7481645257455694,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-RFCP,0.9793043293176825,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-TERL,0.3733276527392068,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-TERP,0.9793043293176825,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,H51-VEGA,0.4355590593725381,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.7299213659094381,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.7329304064430578,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.9808966940808007,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.7451280610325515,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.9856737883701553,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7437915073806726,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.9679257216740593,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7342569783999078,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.9856737883701553,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.5472168584244865,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7182107429585858,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7370450991504625,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7393442091971358,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.9872661531332735,1
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.6820141657518408,0
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.6576442161478194,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-AANP,0.7553180795099294,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-AGNP,0.7536580397747427,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-BOUA,0.5703091488416833,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-BOUL,0.7718620446605874,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-BOUP,0.7602981987154893,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-BRGA,0.8131727983645296,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-BRGL,0.826475849994001,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-BRGP,0.7553180795099294,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-CPTL,0.7884751877472884,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-HFCA,0.7951856148770525,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-HFCL,0.790430169621836,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-HFCP,0.7477461115914342,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-HYDA,0.5298698272319479,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-HYDL,0.8344280149542077,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-HYDP,0.7536580397747427,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-LFCL,0.868373061326174,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-LFCP,0.7560176393745253,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-LRDL,0.8257303305182603,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-LRRL,0.7248548321181358,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-RESA,0.8069288623541399,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-RESP,0.7536580397747427,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-RFCA,0.8475945319554575,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-RFCP,0.7549698911414013,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-TERL,0.6512013006939866,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-TERP,0.7549698911414013,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,H51-VEGA,0.7003483860275479,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.9872826467470138,1
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.9793335111049284,1
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.7553180795099294,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.9936507936507938,1
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.7560176393745253,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.9952317823890993,1
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.7602981987154893,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.9920432474226281,1
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.7560176393745253,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.777335515088632,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8732607145794169,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.9920368738797763,1
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.7440671772021648,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7560176393745253,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8978280671126506,0
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8093456484868435,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-AANP,0.9936419552606822,1
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-AGNP,0.9952317823890993,1
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-BOUA,0.29552237657525926,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-BOUL,0.6546559495040344,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-BOUP,0.9808966940808007,1
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-BRGA,0.6905393428237389,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-BRGL,0.6879488279507102,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-BRGP,0.9936419552606822,1
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-CPTL,0.6820141657518408,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-HFCA,0.7273098320775917,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-HFCL,0.6935591320220839,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-HFCP,0.9904925275116718,1
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-HYDA,0.254680717324783,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-HYDL,0.7054728864131153,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-HYDP,0.9952317823890993,1
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-LFCL,0.724262721160196,0
tianjin-latest-free.shp-gis_osm_transport_free_1,H51-LFCP,0.9984126984126986,1
